#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
1403715271705179904,0.78680237507119299,2.1766263084402229,1.0620383602617547,0.9932172094084879,-0.0092907273683985395,0.022668607879467291,0.11366350133877155
1403715271715232256,0.78665536342394005,2.1769586225642552,1.0620288938538085,0.99316919532205283,-0.0091759744797627503,0.022167447338300634,0.1141899962089345
1403715271725265664,0.78664237055054165,2.1767009907735737,1.0619369681468254,0.99325775305030961,-0.0090026500600349172,0.022307793401652131,0.11340348606147903
1403715271735318784,0.78660580702882998,2.1769152758755341,1.0620161782863817,0.9931743955503437,-0.009092290819080669,0.02191376240851382,0.11420042595355698
1403715271745246208,0.78664199772245158,2.176685425397562,1.0619277729467578,0.99325887219812203,-0.0089367852090139113,0.022194578167610109,0.11342110636827921
1403715271755243008,0.78668035406646686,2.1767839519415642,1.0619913557952929,0.99324888584637827,-0.0092040485615378764,0.022295501573236624,0.11346738238191162
1403715271765361152,0.78665591218840347,2.1767327172062267,1.0619681894297885,0.99325953234702646,-0.0089204823517480721,0.022305866686527225,0.11339477372322453
1403715271775210752,0.78663836902080675,2.176715452808605,1.0619250571953776,0.99324703870498487,-0.0090602958307850565,0.022330805585200075,0.11348817676371756
1403715271785189376,0.78669642359092984,2.1767943612005878,1.0619896703241167,0.99324681393021497,-0.0091434431597265595,0.022380046550986351,0.11347377486026183
1403715271795222016,0.78665331293183816,2.1769214920216595,1.0620230478058037,0.99318399586352557,-0.008919191617623173,0.022020927790717112,0.11410993436456199
1403715271805470208,0.7866748149052033,2.1770293555856477,1.0621687995908979,0.99316968663752014,-0.0096332344215725313,0.022246172111238593,0.11413273923509556
1403715271818269952,0.7867062885098568,2.1767869355041904,1.0619928903371647,0.99326065867579849,-0.0093915416284474675,0.022342548626182641,0.11333963734566446
1403715271825357568,0.78672935141200262,2.1767404169813336,1.0619799717533374,0.99327138692476791,-0.0090240541155221319,0.022427947174785638,0.11325857825963186
1403715271835211776,0.786652050684985,2.1768290403882129,1.0620329890003111,0.99315811804692011,-0.0090931502339380924,0.022121310919200894,0.11430185816310631
1403715271845194496,0.78667615724708584,2.1766985709993873,1.0619866961011999,0.99327065535607406,-0.009054713592667055,0.022383494764743467,0.11327134029571072
1403715271855236864,0.78665641893491467,2.1769623542360841,1.0620307623682281,0.99316788335255535,-0.0091897335593339596,0.022165804503920365,0.1142006190211217
1403715271865565696,0.78672624044794615,2.1767219051984052,1.0619316647845962,0.99324812341812119,-0.009144670794305124,0.022392441411351806,0.11345976771562526
1403715271875287296,0.78660320904137371,2.1769961433946001,1.0620912439326557,0.99319540341253154,-0.0094608330129085198,0.021981337281538383,0.11397457650825366
1403715271885234688,0.7866600588832624,2.1767125326291534,1.0619416420978762,0.9932481907177626,-0.0091705794230455707,0.022411532165708157,0.11345331786652177
1403715271895414016,0.78664065409113881,2.176849660371345,1.0619901067393938,0.99318235527574228,-0.0087737655879122391,0.021962379411362882,0.11414676559994635
1403715271905290240,0.78659638204927929,2.1769406418612829,1.0620728210091521,0.99319986400993032,-0.0093908143344036618,0.02202811809405341,0.11393245696476045
1403715271915201536,0.78669695875398549,2.1767256183376986,1.0619283274496893,0.99324587582138057,-0.0089054425546782473,0.022359353024973036,0.11350498926932071
1403715271925342464,0.7867036943301019,2.176787657353787,1.061974631249212,0.9932551867065329,-0.0093043032702188715,0.022415415042886227,0.11338039155727636
1403715271935348480,0.78661006207868556,2.1767095966296632,1.0619896210589042,0.99316428603931517,-0.0085151631772726038,0.022126222932925349,0.11429183343880796
1403715271945254400,0.7866848584504722,2.1765341857056639,1.061908677804396,0.99323757040961147,-0.008619945216806443,0.022381371202764587,0.11359533218559389
1403715271955436800,0.78673284589123482,2.1765937688494188,1.0618985052171781,0.99323947950064018,-0.0086882281933056554,0.022361116623516107,0.11357742520196466
1403715271965372416,0.78668615625553817,2.1767656628313086,1.061995295811609,0.9932569449165074,-0.0091127333128118004,0.022363362019305902,0.11339082637448795
1403715271975248640,0.78670409175098732,2.1765679312713613,1.0619082936248021,0.99324728865622025,-0.0087197595490616508,0.022457248865139598,0.11348771450638531
1403715271985295360,0.78666766732367521,2.1767272841733925,1.0619283123269956,0.99325347300447386,-0.0090402942609395347,0.022341381641626287,0.11343136299352934
1403715271995326720,0.7866721154062073,2.1767768334169642,1.0619618682162415,0.99324260498024686,-0.0090978105509112155,0.022304443339621827,0.11352915617823699
1403715272005246464,0.78673347275297367,2.1766454375187427,1.061957759399486,0.99323183339492882,-0.0088966927648970063,0.022454758888313157,0.11360967296873531
1403715272015251200,0.78672587364638435,2.1767494487613868,1.0619579012165969,0.99325101268293936,-0.0090712957038505734,0.022336480181273325,0.11345139510680445
1403715272025423104,0.78664074637263248,2.1767376786780659,1.0619801491251963,0.99326154728110294,-0.0089607306810379986,0.022399353770130984,0.1133555157418102
1403715272035722496,0.78672007090422402,2.1767339457398975,1.0619344137833553,0.9932523174685538,-0.0089440224491849837,0.02241865432606065,0.11343386727068912
1403715272045254656,0.78659218391177188,2.1769105642663478,1.0620205496091326,0.99318618103397238,-0.0091053586693377216,0.022046049644662773,0.11407135460632147
1403715272055244032,0.78668043301127366,2.1766928786092365,1.0619503051456143,0.99326509656141748,-0.0087383861514296977,0.02223864903987581,0.11337341420803949
1403715272065134080,0.78666850360466978,2.1766922283244927,1.0619193944072018,0.99325924793091735,-0.0088928088048872821,0.022377268253113012,0.11338537038258653
1403715272075245312,0.78666569819983578,2.1767586549605715,1.0619970754930756,0.99327570120652309,-0.0092426266471493518,0.022350334123098611,0.11321845172027883
1403715272085216768,0.78663920480517024,2.1766742823482015,1.0619500976520324,0.99327218921449945,-0.0086918887461152998,0.022363941978556824,0.11329017301708307
1403715272095326976,0.7867170713320234,2.1766422797182625,1.0619312653913957,0.99324252260973833,-0.0089237676458577535,0.022446406975412288,0.11351571021114425
1403715272105338112,0.7866592283676217,2.1767347898729312,1.0619637757578846,0.99325011830992416,-0.0090072505136041276,0.022241072325028519,0.11348306753582159
1403715272115346688,0.78665644335211848,2.1767371760802567,1.0619843007566936,0.9932488373645546,-0.0090343520328816616,0.022331482851621738,0.11347436904849609
1403715272125398784,0.7866981312485346,2.1767858823524766,1.0620134163531767,0.99325338852963507,-0.0093234015690368908,0.022365959049224907,0.11340433957035567
1403715272135304192,0.78671333762013917,2.1768022705117671,1.0619838395085837,0.9932580996977598,-0.0091685555807984719,0.02254251463828737,0.11334072528063088
1403715272145254144,0.78669075020858747,2.1767907661640966,1.0619847738389419,0.99326336973999485,-0.0091487234856420345,0.022334664894321517,0.11333729278305527
1403715272155228672,0.78667040420812639,2.1766892923942383,1.0619151223512815,0.9932731757308827,-0.0088894147146124126,0.022463225440406451,0.11324654600618993
1403715272165373952,0.78661985413373359,2.1770490716320428,1.0620334112513639,0.99316985592278906,-0.0095088602001217413,0.022150542030884211,0.11416029236008032
1403715272175259392,0.78669692498519472,2.1768145810594235,1.0619903263635984,0.99324906929066759,-0.0092002762097515255,0.022380031659282307,0.11344944007713953
1403715272185313536,0.78670862618173676,2.176747392172552,1.061967478168669,0.99325267533857131,-0.008968736776719494,0.022383515302721434,0.11343572160520418
1403715272195333376,0.78674226854055218,2.1767703886738761,1.0620265781117972,0.99322757947166818,-0.0094417047386099861,0.022486835889133638,0.11359653075765687
1403715272205350400,0.78663137859447652,2.1766744559136186,1.0619581738765038,0.99326224963740417,-0.0090715404886102611,0.02235455209048098,0.11334939170212015
1403715272215244800,0.78672274954279764,2.1766822650205118,1.0620861908225758,0.99321506823596506,-0.0095412717441867162,0.02242199448116761,0.11371036243903816
1403715272225366528,0.78672879781162985,2.1767720039598233,1.0619942038625276,0.9932599799978572,-0.0089975997473923704,0.02243621267317257,0.1133590388735112
1403715272235287808,0.78667105005426186,2.1767306875589183,1.0619544546036572,0.99325286203141572,-0.0089779558697590071,0.022282957144630997,0.11345315419014454
1403715272245153536,0.7867116094836476,2.1767425974558336,1.0619648780342825,0.99326413404620661,-0.008977928699479637,0.022262623137077091,0.11335842458663052
1403715272255359744,0.78663477734598519,2.1767693238350074,1.0619761567439754,0.99325371135011487,-0.0092824913367973785,0.022314332401259504,0.11341503786222977
1403715272265302784,0.78668617301771804,2.1766250614606131,1.0619771836181198,0.9932318421658558,-0.008951380770934849,0.022301125847791054,0.11363555902988796
1403715272275344128,0.7867253853931323,2.1767720945991509,1.0619954909197777,0.9932296156140914,-0.0093313155560824194,0.022566665880368,0.11357201595516737
1403715272285357568,0.78667385984788085,2.1767357228325026,1.0619799790895994,0.99325489260041655,-0.0089779615210084235,0.022328277101460511,0.11342646328764096
1403715272295252480,0.78669689970434931,2.176811907326381,1.0620470667962687,0.99323905842464666,-0.0094947747594475006,0.02249189964599967,0.11349068914365976
1403715272305238528,0.78668742430577188,2.1767545854213464,1.0619172176341378,0.99324884678733327,-0.0091150192492592576,0.022367274191892259,0.1134607854059842
1403715272315251968,0.78663342237151523,2.1769333655525971,1.0620289850983686,0.99317579887876362,-0.0091169806054996663,0.022020987191135259,0.11416562227437986
1403715272325255680,0.78663422835762442,2.1767386434457863,1.0619567335486737,0.99325231676874581,-0.009329869825637202,0.02235357315027698,0.11341563617936855
1403715272335213056,0.78675882038535472,2.1768307790840691,1.0620743783050559,0.99323624268260458,-0.0094158436491995987,0.022616048183440776,0.11349723553761229
1403715272345323264,0.78666916773865903,2.1767304392268474,1.0619486917850982,0.99326666572934252,-0.0088912072144358926,0.022294669996141832,0.11333677635678344
1403715272355210240,0.78666128524488399,2.1767977477184246,1.0619628765037579,0.99324914746391146,-0.009267101822935022,0.022358129025984438,0.11344763528815291
1403715272365369856,0.78668608215528935,2.1766804310837786,1.0619132578301211,0.99326065678243891,-0.008650140750269231,0.022337773973558798,0.11339958821364783
1403715272375232768,0.78670563390210835,2.1767521395852469,1.0619456192379837,0.99325593913630894,-0.0090359785728592931,0.02251722362242194,0.1133753284538469
1403715272385390848,0.78672844573346201,2.1767846692952335,1.0619970527853688,0.99326142640331139,-0.0090212550367478033,0.022322536300047512,0.11336692705526751
1403715272395388160,0.78659200781642946,2.1769601811592878,1.0620572609415266,0.9931786482106979,-0.0091367947174699829,0.022016088167973714,0.11414019266867236
1403715272405398016,0.78669107808771632,2.1767839143932357,1.062017362178767,0.99325701867918115,-0.0095358510185621602,0.022328900401131765,0.11336217445326716
1403715272415295744,0.78666099997045413,2.1769774939720183,1.0620366233925733,0.9931815224988686,-0.0092051332067001959,0.022082760661522715,0.11409680350931002
1403715272425405184,0.78668505541649536,2.1767229648062281,1.0619184369760377,0.99325942963300473,-0.0088910678050250491,0.022462054513141774,0.11336714896941386
1403715272435308288,0.78670156134795155,2.1767472565774297,1.0619327543745192,0.99325434168245907,-0.0089756313819702189,0.022344996765736695,0.11342817943429712
1403715272445230592,0.78669882732654184,2.1767215977238803,1.0619436383316485,0.99326854099699036,-0.0088570430883195515,0.022391252559573065,0.11330397196151251
1403715272455262976,0.7867002814816515,2.1767870765588553,1.0619776712986515,0.99325329099621251,-0.0093853868508735738,0.022395724304148747,0.11339420607661228
1403715272465343232,0.7866397214185169,2.176786157736621,1.0619731292451244,0.99324135026087434,-0.0091436496904792382,0.022333924440900058,0.11353065498516758
1403715272475273984,0.78674268649019574,2.1768256314052805,1.0620509218759326,0.99324157376714417,-0.0095717666245185261,0.022657957320896885,0.11342916024681189
1403715272485356800,0.7867976796878855,2.1766131275164247,1.0619914092075236,0.9932289197781301,-0.0092758719724591633,0.022648185040701964,0.11356641594186882
1403715272495321088,0.78670256159596008,2.1768039850368037,1.0619826131043832,0.99324918355196101,-0.009309076879189318,0.022385369680727088,0.11343851059176223
1403715272505271808,0.7866113546706377,2.176938939894268,1.0620152675693797,0.9931854381810491,-0.0090879945693163565,0.022140711227496071,0.11406087254692619
1403715272515211776,0.78673148420583949,2.1766422130164118,1.0619466627250467,0.99323739148010037,-0.0088165610418530632,0.022434337401233427,0.11357135608316339
1403715272525400576,0.78669363140404869,2.1766313918849129,1.0619679997155762,0.99323604724014281,-0.009082220831117184,0.022325188686407343,0.11358368579011616
1403715272535341312,0.786735130262049,2.176789150685392,1.0619976262362834,0.99322787891115782,-0.009323976641154693,0.022412895708179514,0.1136182472986268
1403715272545219584,0.78665865614245778,2.1767590147456222,1.06195241061055,0.99326032225930749,-0.0089583606351331148,0.022419052281832271,0.11336254273282685
1403715272555259392,0.78662219791851618,2.176996584614757,1.0620588824980608,0.99317832920834048,-0.0091031820212765652,0.022103086944901901,0.11412883954339863
1403715272565244416,0.78664395988814217,2.1767419669335779,1.0619122893702302,0.99324640024711586,-0.0090060224921468309,0.022381407662222005,0.11348811632093733
1403715272575236352,0.78658672696642973,2.1769704003543486,1.0620503501065672,0.9931767115199317,-0.009047565857438801,0.022176640430769706,0.11413307086779884
1403715272585246208,0.78660627611645872,2.1769943645060055,1.0620594227432423,0.99318228266816044,-0.0092788163312882664,0.022016074104436335,0.11409710532077687
1403715272595377920,0.78655110296977326,2.1769732867730052,1.0620377340757472,0.99318124090664017,-0.0092375511179253293,0.022056287376625155,0.11410175523474624
1403715272605266688,0.78673483888753681,2.176621061208762,1.0619603042170307,0.99323427837708222,-0.0089321482206363313,0.022453058571475615,0.11358584923179092
1403715272615330816,0.78658071417292308,2.1769852516534365,1.062113516399064,0.99318202860005411,-0.0094029898730353962,0.022101914451044574,0.11407255246082434
1403715272625335552,0.78666143846403547,2.1770773232671758,1.0621606641387045,0.99316308491616523,-0.009886224793780457,0.022309316095080581,0.11415622512374277
1403715272635257856,0.78667207773681946,2.1767609493508235,1.061966923379305,0.99326262860744408,-0.0090620652961609129,0.022301726743456974,0.11335723430226642
1403715272645228544,0.78656111890952052,2.1769699774631404,1.0620204042090693,0.99317381295167384,-0.0091949267468001417,0.022106291965418967,0.11416016137293369
1403715272655236352,0.78669648821285221,2.176733822629521,1.0619605829469794,0.99325541146417395,-0.0087730723847552813,0.022347415199175852,0.11343418281973935
1403715272665211136,0.78670346511417888,2.176790720014028,1.0619471823621101,0.99325118384555566,-0.0092142584550512947,0.02243705447651816,0.11341852501661086
1403715272675284224,0.78678132201651396,2.1768623516340857,1.062071957440734,0.99323113938082797,-0.0095960274138682938,0.022556604597759614,0.1135386260756884
1403715272685340416,0.78666936492862771,2.1767193571000663,1.0619524628530879,0.99325522810480682,-0.0087915817033144723,0.022357365446031542,0.11343239459667011
1403715272695302912,0.78661258842468684,2.1769893450359947,1.0620264935534534,0.99315680775810811,-0.0094737107423220491,0.022143751217630771,0.11427798690258291
1403715272705327872,0.78665308449730564,2.1767018197087968,1.0619059303372393,0.99326076609444991,-0.0088845396345807355,0.022340388113423072,0.11337999184992785
1403715272715287808,0.78670002385060356,2.1767858499583634,1.0620612310147883,0.99323156160833004,-0.0094082119559620783,0.022524106566311555,0.11355710103846083
1403715272725598720,0.78664105727028322,2.1767224583190306,1.0619609439220905,0.99325151785900567,-0.0090247610546312553,0.022310804466935848,0.11345573569778823
1403715272735313920,0.78662741527346358,2.176703214568791,1.0619504025927713,0.9932536831392651,-0.0089877075910208791,0.02221422103656967,0.1134586727680223
1403715272745241088,0.78663610382231441,2.1767455854628155,1.061984302091407,0.99325109730354721,-0.0089761988261537213,0.022248754630669366,0.11347545319282473
1403715272755374592,0.78670921999185428,2.1767502447639897,1.0619701403418684,0.99324767060839225,-0.0090875084010757536,0.022366033387421484,0.11347353247597321
1403715272765227264,0.78666935143447914,2.176753630567847,1.0619295646075817,0.99324826265107957,-0.0091201540167277478,0.022465044147232861,0.11344616927329959
1403715272775233024,0.78666448539136624,2.1769898260802858,1.0620453379815298,0.99317273581970811,-0.0092377969132284906,0.022200699625723099,0.11414775016930792
1403715272785302784,0.78666723287394058,2.1766923231781434,1.0619266196161041,0.99327516679146766,-0.0089235878920616366,0.022431739699184026,0.11323263517459418
1403715272795680512,0.78660933222999874,2.1769538497390708,1.0620388095392439,0.99319414971848785,-0.0090072441272746467,0.022019728112873494,0.11401483277204157
1403715272805260544,0.78671155644933544,2.1767717153536403,1.0619907232639598,0.99325111833151003,-0.0089821139090983226,0.022395321428781357,0.11344596573272277
1403715272815303424,0.7867254644799444,2.1768102462683268,1.0620121917210501,0.99323184752290583,-0.0094562991034889739,0.022603705367463436,0.11353478751977927
1403715272825261056,0.78673159099514389,2.1768092472176601,1.062008019161865,0.99324703616699528,-0.0093234068151778933,0.022446724396770468,0.11344401171808849
1403715272835232512,0.78672647813633667,2.1768141574634083,1.062013082603549,0.9932335064456107,-0.0094727524481132905,0.02243817576606728,0.11355173668026798
1403715272845237248,0.78656425287096099,2.1769615153978412,1.0620317893454927,0.99318486530023242,-0.0091748252011136008,0.022001956066489206,0.11408575656205543
1403715272855409920,0.78666015263631472,2.1767891451533274,1.0619922405809763,0.99324916877804359,-0.0092474293776401203,0.022364768509613855,0.11344774524485883
1403715272865275136,0.78655919339144931,2.1769119975296372,1.061985103869177,0.99319463811183073,-0.009128525561771933,0.022142212937027637,0.11397720497199876
1403715272878775808,0.7866884343417746,2.1767373333335267,1.0620029589297693,0.99323617257888708,-0.0091578592083938759,0.022531436978644705,0.11353578045374003
1403715272885370368,0.78668775620716458,2.176806879072442,1.0620036213348922,0.99325376912176844,-0.0092319338790354429,0.022327243948398929,0.11341611746097852
1403715272895279104,0.78665636648060711,2.1769612316483076,1.0620301730706654,0.99316812738882709,-0.0091832488683151314,0.022165644949588101,0.11419904930936109
1403715272905306624,0.78666738242363954,2.1768007026796177,1.0619635034338648,0.99325016432303725,-0.0091477093238966443,0.022316994696741331,0.11345652133787064
1403715272915187456,0.78671141054448912,2.1768313783108089,1.0619864735579094,0.99323813731228461,-0.0095671139214767963,0.022516276305849584,0.113487841731859
1403715272925352960,0.7866512868310922,2.1770026451489763,1.0620897243668022,0.99317519495665452,-0.0093571328105762075,0.022069017725064043,0.1141421685663426
1403715272935341056,0.78671948267678882,2.1767669956240319,1.0619834381380238,0.99324499669683808,-0.0093188101683169648,0.022420547541221938,0.11346741982479765
1403715272945256704,0.78673583999241603,2.1768004746257685,1.0619980416059669,0.9932529678951515,-0.0093229858926468095,0.022671911210714817,0.11334728997012725
1403715272955415552,0.78669000422316604,2.1767860417690641,1.062048094013271,0.99323343755791016,-0.0094674003970908957,0.022469784074880272,0.11354653517499451
1403715272965468416,0.78677792928955703,2.1769234243292837,1.0620821613684739,0.99322901358966742,-0.0098235187338688683,0.022676601312762511,0.11351386169223339
1403715272975302656,0.7867308558213818,2.1770486308449768,1.0621186587619493,0.99315721889872344,-0.0096235964220341037,0.022340766933391785,0.11422353117500267
1403715272985422336,0.7867154867094388,2.1768320917211343,1.0620919191738638,0.99323246204181737,-0.0096113856130254915,0.022569572727245409,0.11352317824945324
1403715272995140096,0.78674139757842787,2.1768544548667932,1.0620753073848366,0.99322877801235476,-0.0096947759077193659,0.022528067927826773,0.11355655861121774
1403715273005316864,0.78675712189157132,2.1768321006254765,1.0620293754185874,0.99322541396423647,-0.0096710281137426385,0.022670763950104193,0.11355960872032381
1403715273015288576,0.78675335009076097,2.1769100224341424,1.0620937118009082,0.99322934153184539,-0.0098782853768075041,0.022637880261698762,0.1135139681954961
1403715273025350400,0.78675223520412996,2.1768622528493964,1.0621252985752028,0.99322180992658082,-0.010021936127355056,0.02264019761707475,0.11356680207827419
1403715273035279616,0.78673902166562903,2.1767622713288284,1.0619892799884432,0.99324070898333194,-0.009235953267336415,0.022506347398280249,0.11349473781774884
1403715273045526528,0.78672465799990632,2.1768828887570337,1.0620829258996416,0.99322523931756312,-0.0098895889738816189,0.022683335937388169,0.11353980043688934
1403715273055322880,0.7866913628730261,2.1770112345234036,1.0620928949801574,0.99314864004683312,-0.0096101443053294121,0.022284570522490089,0.1143101999656406
1403715273065215488,0.78671266340453871,2.176786854303737,1.0619938176440131,0.99324486514089094,-0.0093443373075910354,0.022519423134368648,0.11344688983498243
