#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
1403715888416465664,0.81493423722436076,2.0701767849552102,1.0646832450033237,0.99760110453067286,-0.019150453119202316,0.023447000239420621,-0.06225379156552098
1403715888426471680,0.81492416420830671,2.0702079315378699,1.0646370708837369,0.99759757381172476,-0.019333692914870585,0.023344006454248487,-0.062292426553296525
1403715888436490752,0.81495008756133402,2.0703024066347249,1.0647609962789968,0.9976087567432621,-0.019873593168520158,0.023208802114843739,-0.06199322759890083
1403715888446610944,0.81488670166707322,2.0701685507413821,1.0646318885329786,0.99760861964085668,-0.019093478284548351,0.023310879651566498,-0.062201961344736788
1403715888456455936,0.81492001544071702,2.0702820980369743,1.0647347007482197,0.99761885542249173,-0.019612757348402496,0.023191614322318505,-0.061920175063020243
1403715888466461696,0.81491556763296102,2.0702240745505618,1.0646405881529883,0.99760686851006208,-0.019163755839788254,0.023322664875276455,-0.062204016484277744
1403715888476504576,0.81492136097593193,2.0702366134715842,1.0647560099539064,0.99761405410761361,-0.019582095473012814,0.023124262624363328,-0.062032322719180175
1403715888486522368,0.81492808299248443,2.07016571114952,1.0646464649620648,0.99760046037147065,-0.019251899719910807,0.023458060602708025,-0.062228652697644202
1403715888496474880,0.81494434720341657,2.0701558977243137,1.0646266708393193,0.99761172320377667,-0.019045621822969167,0.023486693464842067,-0.062100638047095202
1403715888506513152,0.814926573993206,2.0702113530708428,1.0646793030655675,0.99759918319206875,-0.019487950543396457,0.023383640384867878,-0.062203656166551685
1403715888516546816,0.81491924831427864,2.0701169086129836,1.0646180458866521,0.99760370472466753,-0.018910434204032593,0.023492246990208361,-0.062268436058602793
1403715888526523392,0.814941119453648,2.0702239375805247,1.0647607742061735,0.99761793719600933,-0.019452181109734575,0.023114236079798369,-0.062014483189820419
1403715888536533760,0.8149556427692024,2.0702000121056638,1.0647221098064923,0.9976045910985174,-0.019518191991918569,0.023383100240688744,-0.062107572997665825
1403715888546456064,0.81493324906993247,2.0701970201686377,1.0646822712492985,0.99759843373031998,-0.019386518521283775,0.023447829531658151,-0.062223204744618316
1403715888556468992,0.81491410237676998,2.0702009203079883,1.0646850808596908,0.99761429383510014,-0.019266899707592215,0.02332239642155625,-0.062052986525289316
1403715888566506752,0.81495217924936292,2.0702684610367403,1.0647715651934626,0.997607300651699,-0.019504281171019523,0.023310918862426356,-0.062095553497991507
1403715888576316928,0.8149510728315349,2.0702977759196668,1.0647669169863452,0.9976088041985447,-0.019692961132707489,0.023197614625990317,-0.06205426450325191
1403715888586446080,0.81493662582527027,2.0701606763577667,1.0646093148491045,0.99760137816638272,-0.019076275323189059,0.023478711302006339,-0.062260229006362848
1403715888596499200,0.8149194617550124,2.0700914115127769,1.0645714855656003,0.99760374864973456,-0.018767139593063323,0.023507221979284627,-0.062305422447074037
1403715888606636032,0.81495569040215987,2.070246534975221,1.0646744758408397,0.99759678757269343,-0.019653492850651117,0.023475570206284539,-0.062155347693514724
1403715888616563968,0.81493680099867227,2.0702608500695119,1.0647809492975404,0.99762078938718246,-0.019478663975067055,0.023050969567476598,-0.061983828812364278
1403715888626483968,0.81497333643241665,2.0701913982797007,1.0646726709217498,0.99760667167171924,-0.019359969628572931,0.023423879729965624,-0.062108309190085899
