#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
1413393885814664960,-0.90833447586669713,0.46611078171431003,1.4399263591441733,-0.019276703500948362,0.0010441173149059214,0.016618089176417879,0.99967552617501532
1413393885824689152,-0.90840468076279346,0.4661387763421293,1.439888570245359,-0.019014388288841916,0.00048417763585928311,0.015919840226029047,0.99969234132166673
1413393885834583552,-0.9083582014864795,0.46610102055254571,1.43993604979502,-0.01947697363540507,0.0010761153333451469,0.016506570344307317,0.99967345798978957
1413393885844646656,-0.9083753933535581,0.46610782257985417,1.4398189993768351,-0.019551522646633967,-0.00012120869743644322,0.015258913527541737,0.99969239710453373
1413393885854534656,-0.90833337306406581,0.46627615365593483,1.439984748904191,-0.019123018785068197,0.001521589702483724,0.017123941561631072,0.99966932809940567
1413393885864536832,-0.90841179146771245,0.46602305124261312,1.4399639395424642,-0.019023050728999017,0.0010016706044432199,0.01658662198393095,0.99968095118798983
1413393885874666496,-0.90847843130763395,0.4660958217787709,1.4399035968397378,-0.018760600091882181,0.0005756802501495923,0.016180753874231076,0.99969289868464284
1413393885884835328,-0.9084070603501937,0.46604633374421323,1.4398751320807222,-0.019424944252088058,0.00064098293850944356,0.016507193913910423,0.9996748337488367
1413393885894683136,-0.90848669302895413,0.46586364909563582,1.4398469158974871,-0.019653340101203561,-0.00012418467689965352,0.016049622155375629,0.99967801837876891
1413393885904606464,-0.90846605935549096,0.4660785159485526,1.4399025059879793,-0.019154956725467954,0.00066862997860472949,0.016526649840209288,0.99967970391113592
1413393885914572544,-0.90851678642736078,0.46589545843300478,1.4399308481114543,-0.019272529331733165,0.00050091071185204847,0.015991400931187328,0.99968624767867753
1413393885924649984,-0.90849536173922907,0.46604302978392026,1.4399147149644786,-0.019360099939230921,0.0005404140355824721,0.016409349056241349,0.99967776195460278
1413393885934629632,-0.90855507470231756,0.46604621920591394,1.4398108381893118,-0.01935359769774855,-0.00029728088403443818,0.01508533191879273,0.99969884597369107
1413393885944702976,-0.90838633068875119,0.46627871811608307,1.4399592008253101,-0.018826969081230244,0.001580808492985152,0.017229442984003022,0.99967304283659852
1413393885954619904,-0.90852738860570736,0.46596181153689276,1.4399755902487761,-0.01835677872364563,0.00078312412357615187,0.017129268018147303,0.99968445199905986
1413393885964545280,-0.90847973487008371,0.46594830484211364,1.4398553425849518,-0.019862472962713897,0.00020664171840703585,0.015696750853659226,0.99967947437148263
1413393885974628864,-0.90839975965745035,0.46609125943217833,1.4399345991769645,-0.019449483049753011,0.0010253268683989669,0.016471885850814022,0.99967461870872154
1413393885984866560,-0.90848564116190067,0.46592227945238457,1.4398660958712286,-0.019649070468942417,-2.4614260626462122e-05,0.015422706265716504,0.9996879780988096
1413393885994610688,-0.90837658571136248,0.46606477897713372,1.4399224700513866,-0.019338556902000453,0.00085359552236536208,0.016612050606179329,0.99967461274471203
1413393886004710400,-0.90843483189152741,0.46604671216412413,1.4398890556484565,-0.019328933890758158,0.00052299353987051128,0.016167056063689528,0.99968232208569008
1413393886014573824,-0.90838812361937515,0.46603732203667486,1.4399385619257967,-0.019082712893185437,0.00064107321014920634,0.016467145177119922,0.99968208557695537
1413393886024514816,-0.90847212957877344,0.46591647536152586,1.4399253539962642,-0.019216480998744553,0.00040932851072712697,0.016152811673458129,0.99968477330768468
1413393886034574080,-0.90837576388102503,0.46606349985768741,1.4399446467738986,-0.019446208156640044,0.0010845317283460401,0.016412276169503619,0.99967560036753667
1413393886044570112,-0.90845359295879979,0.46603227806068931,1.4398908139898086,-0.019367499601755805,0.00031217330464766084,0.015726206234528427,0.9996886960171516
1413393886054582784,-0.90842372030113783,0.46615211528094452,1.439922490946604,-0.018658788537355569,0.0010868877810278992,0.016854924702880823,0.99968323973073081
1413393886064839680,-0.90858581325687648,0.46592895201247159,1.439896832764477,-0.018555923158706553,2.6011282588750633e-05,0.0158300914685266,0.99970249836800917
1413393886074783232,-0.90835278510125406,0.46620746641529043,1.4399130621402758,-0.01951367819299666,0.00098655521194564362,0.017006605169880673,0.9996644529304769
1413393886084611328,-0.90849369834657112,0.46599106070599355,1.4399217845254011,-0.018888543078754084,0.00037734030442052084,0.016687860304928952,0.99968224745320944
1413393886094822144,-0.90846537118545656,0.46591439119387412,1.4398766028466885,-0.020104330384656199,0.00049413450928634619,0.015587737072508035,0.99967624468316219
1413393886104576256,-0.90847488429505674,0.46600542820123264,1.4399057085696356,-0.019342355800653459,0.00046871123095378579,0.016441188835549625,0.99967761848084646
1413393886114590976,-0.90853336712745159,0.46600649844603642,1.4399032229246689,-0.018994888634819244,0.0002436710962125141,0.016130358799110695,0.9996894249491487
1413393886124604416,-0.90846504376022841,0.46606919626652316,1.4399334234609269,-0.01952314171988425,0.00069194552326832842,0.016488491936367328,0.99967319549062761
1413393886134675968,-0.90849784884574236,0.46592403512785369,1.4398651521270713,-0.019680285909968294,0.00024373685520873414,0.015780342085473738,0.99968175323075326
1413393886144739584,-0.90838606295200575,0.46608008252064126,1.4399090386198794,-0.01924347943639091,0.00063342403564541744,0.016628236205045763,0.99967634213973544
1413393886154663680,-0.90843741650651189,0.46591061815489015,1.4399206112631187,-0.019613474934826711,0.00054589862029109969,0.015940767652178733,0.99968040168962824
1413393886164652544,-0.90838844974069599,0.46605441709578116,1.4399355010939605,-0.019268576279297334,0.00081985514592290796,0.016400499158437908,0.99967948535171147
1413393886174604544,-0.90842262489404735,0.46607321153096032,1.439855403297601,-0.019051365421946218,0.0003506383442197082,0.01568827518628902,0.99969535387036301
1413393886184716288,-0.90843011505373106,0.46603403980327779,1.4398797464752346,-0.019210826598828949,0.00040952647930374525,0.01658788425208951,0.99967775734258069
1413393886194602240,-0.90842694063341967,0.46588087749876694,1.4398972424840872,-0.019078679972400335,0.00055376648633365523,0.016181369018261425,0.99968688128327665
1413393886204612608,-0.90835780288720414,0.46610639511266222,1.4399076667044939,-0.019280198823205301,0.00090381564805297541,0.016482389150628746,0.99967784205637933
1413393886214746880,-0.90837755370009798,0.46600601262688823,1.4399073303624785,-0.01930658262285154,0.00095489413611540212,0.016504109324748599,0.99967692702193167
1413393886224662784,-0.90838634955439967,0.46605564701100949,1.4399243175336036,-0.019305139761835659,0.00089238553067897363,0.016386957490955836,0.99967893988571666
1413393886234641920,-0.90843628379253549,0.46602811341799572,1.4398394268556431,-0.019262967805572857,0.00023960006478139064,0.01582753338382329,0.99968913660703262
1413393886244610560,-0.90842366997877078,0.4660944877844147,1.4399184282112392,-0.019196142354736302,0.00070727913846171508,0.016476341844685716,0.99967971772679975
1413393886254668288,-0.90852502356793219,0.46603145541847263,1.4398049592276911,-0.019242087209209665,-0.00025710353463165737,0.015057631212240758,0.99970142728710853
1413393886264565760,-0.90851984210449743,0.46612213783241813,1.4399420462898853,-0.018125023085378892,0.0010003615329246636,0.017020433064048473,0.99969034589380235
1413393886274559744,-0.90857253101926161,0.4660119375798793,1.4398232999983545,-0.019041604548976788,-0.00027797511289620673,0.015403494777172016,0.99969999118469877
1413393886284824320,-0.90835389957494717,0.46625151568028506,1.4399307194288504,-0.019443848411167395,0.0010961675407291937,0.01712807906733246,0.99966362546766174
1413393886294603776,-0.90851945080299112,0.46592277295063006,1.4400078957910614,-0.018333669981971085,0.0011973690512544883,0.017419671726352809,0.99967944756771576
1413393886304644352,-0.90833670668898281,0.46621169961703918,1.4399562235959023,-0.019495626260233406,0.0013516603157376318,0.016940725045019787,0.9996654967568207
1413393886314799360,-0.9085075924087469,0.46589986889754681,1.4400641439562794,-0.018322710939126154,0.0013432427818140396,0.017810798098215595,0.9996725711120491
1413393886324659968,-0.90830432452072773,0.46623663038051677,1.4399511622589345,-0.019478395585077822,0.0013234204990484734,0.017084980231670911,0.9996634154124564
1413393886334820608,-0.90843420642265038,0.46598878321913551,1.4399858705339756,-0.018664348366286315,0.001106112826775684,0.017060650910613186,0.99967962508244734
1413393886344584960,-0.90824481385765954,0.46623709621931669,1.4399087823564833,-0.019359505449503239,0.0013792335059891645,0.017139167158012888,0.99966472190070621
1413393886354595584,-0.90835812075700118,0.46609946911352301,1.439939412788656,-0.019235532486600329,0.0010842616795865771,0.016706104683333792,0.99967480949200505
1413393886364627200,-0.90835759863555121,0.46585570959609246,1.4398261658180689,-0.020454920350827958,0.00022156942533076309,0.01540783493937524,0.99967201909571923
1413393886374668800,-0.90837494909128602,0.466019648586256,1.4398975794700559,-0.019460270310315036,0.00069613188873465402,0.016206289390958299,0.99967903322217355
1413393886384839424,-0.9084046027343663,0.4658862170693015,1.439827904443401,-0.020125626721896248,0.00018833895658437351,0.015527800759252868,0.99967685332864908
1413393886394673408,-0.90839305928057568,0.46606288555753933,1.4398960023394685,-0.019454292934316671,0.00066464335942081931,0.016085914091003888,0.99968111520798841
1413393886404704768,-0.90843171115028998,0.4659533208765459,1.4398473307801192,-0.019765673291873297,0.00018737157890993332,0.015783856782019396,0.99968002526623234
1413393886414766336,-0.90842844349965313,0.46606727567215211,1.4398913172084595,-0.019499192012149311,0.00049302242075075647,0.016035689965557223,0.99968114670983699
1413393886424673280,-0.90848344612244103,0.46584163687964758,1.4398776279707903,-0.020093246242298437,0.00022076054354863042,0.015429223185887877,0.99967902438338119
1413393886434660608,-0.90843920604513606,0.46607841200990291,1.4398505932778798,-0.019405967557907026,0.00051617660116243377,0.016133193185678595,0.99968138027198017
1413393886444867328,-0.90846642350977924,0.46587346324834406,1.439839556970238,-0.020145446563754034,0.00026504105815127485,0.015390886516119922,0.99967855401035399
1413393886454728960,-0.9084754153479947,0.46602308436798356,1.4398690534866003,-0.019408133518553215,0.00014150822312169618,0.016060177826552034,0.99968263714887451
1413393886464556800,-0.90844780655854429,0.46599502208429833,1.4398846222315773,-0.019928546975506684,0.0006153582252208733,0.015992924432607091,0.99967329699146845
1413393886474563072,-0.90843069234708951,0.46606849139760748,1.4398943095290158,-0.019592013593456331,0.00079971416355315516,0.016161922033032513,0.99967710073643712
1413393886484595200,-0.90841898361029538,0.46583744985216979,1.4398017231966798,-0.020473068270403336,-7.6008802089553245e-05,0.015161905681028685,0.99967542948417865
1413393886494731008,-0.90839029365055979,0.46604700351102013,1.4399380323896545,-0.019545828292313005,0.0010602539886849409,0.016401670851961491,0.99967385764113625
1413393886504538112,-0.90835051234053432,0.46596830626747171,1.4398730727862075,-0.020427818811756253,0.00061095400887103165,0.015761229487648114,0.9996669018222174
1413393886514567680,-0.90843792655384314,0.46602612142741223,1.4399139780610013,-0.018825814548219261,0.00070967100194698287,0.016748721142067501,0.99968223221870378
1413393886524645888,-0.90829836424769095,0.46622615730491035,1.4399572881971912,-0.019491722846400616,0.0014322562346431272,0.016945610057370764,0.99966537785518061
1413393886534569728,-0.90841927445295167,0.46594931009095619,1.4400786130495735,-0.018420796872983963,0.0019480559447226085,0.018300466253919286,0.99966092864305223
1413393886544668928,-0.90829347509603198,0.46624809175275589,1.4399507017203144,-0.019435619073927889,0.001390288692389353,0.01708095011101499,0.99966422610388028
1413393886554790912,-0.90844655189361834,0.46593486448907329,1.4400344610023572,-0.018266352248567576,0.0015978591187223777,0.017892899780462733,0.99967176180945228
1413393886564853248,-0.90828564481833829,0.46623256855220713,1.439952094380097,-0.019565698342472484,0.0017621263904874047,0.0170630152863375,0.99966140861208286
1413393886574734080,-0.90851418906018844,0.46591869971855637,1.4399164124097887,-0.018411397358388402,0.00055626330540269682,0.016714814050637839,0.9996906151453554
1413393886584880896,-0.90851866973579476,0.46622135966471029,1.4399775557232597,-0.017812369229763019,0.0012927375874170245,0.017455544855681192,0.99968812751064717
1413393886594637056,-0.90856344955035651,0.46603480077810006,1.4397915904443248,-0.019321394370180694,-0.00061658521979461763,0.014802402788135108,0.99970355226634877
1413393886604588800,-0.90852757327150824,0.46610681890308464,1.4399400109327127,-0.018356975688669945,0.00087156672797532048,0.016884095158018742,0.99968854607107471
1413393886614634496,-0.90850826875118129,0.46602959358267271,1.4398148249196063,-0.0192692142616624,-0.00013381374042226811,0.015035714941828158,0.99970125875273819
1413393886624640512,-0.90840261343305617,0.46612523269613848,1.4398936253003989,-0.019143611327825619,0.00079060833854777222,0.016515380568753849,0.99968001845013055
1413393886634649344,-0.90846613446428004,0.46606995918276334,1.439858217829507,-0.019364796852411569,0.00030022196718990503,0.015701003020786686,0.99968914819246513
1413393886644680704,-0.90843984601563554,0.46604702811682064,1.4399016498337762,-0.019380589290635263,0.0007415137599141125,0.016425828265215832,0.99967696536525907
1413393886654624256,-0.90844026935106148,0.46600218693171391,1.4399264856376894,-0.019413437683353602,0.00087795202401112977,0.016311947174169849,0.99967808219293519
1413393886664720896,-0.90840629098589809,0.46609436703126261,1.439892836152967,-0.01934492659491862,0.00074393091503680974,0.016435452240229548,0.99967749614137569
1413393886674548736,-0.90841391952701911,0.46598640754634352,1.4398974391718493,-0.019298589413725122,0.00079485804307726025,0.016493749908637625,0.9996773923928074
1413393886684613120,-0.90839381947229481,0.46607494551116524,1.4398691059405762,-0.019232875570563957,0.00075760385112663806,0.016449059428581891,0.99967942410435107
1413393886694670848,-0.90847649142567244,0.46593321163651652,1.4398575693238136,-0.01915696580765338,0.00038725046181833814,0.015985110985842207,0.99968861998368996
1413393886704593152,-0.90838596893847556,0.46605505679293147,1.4398741720124044,-0.019284158996776206,0.00079517592499596672,0.0164907968152672,0.99967771933130178
1413393886714572032,-0.90842696440131521,0.46614945063141122,1.439820387143129,-0.019007877624790687,0.00034676534804109965,0.015851102325919079,0.99969361451249028
1413393886724602368,-0.90840330474911946,0.46607904628901253,1.4399078957144626,-0.019117859477727466,0.00076150850482431455,0.016519850048116635,0.99968046000118194
1413393886734716160,-0.90843032575850347,0.46610866013860441,1.4398705640207352,-0.019270451957600729,0.00054474116528470775,0.016096489521119438,0.99968457823631007
1413393886744941824,-0.908417849368506,0.46607886478493127,1.4399080820111962,-0.019404576610529817,0.0008515170618580227,0.016509999553172915,0.99967502581589673
1413393886754691584,-0.90845090865064815,0.46588656953417024,1.4398682709782982,-0.019897423967196251,0.00045875337334207346,0.016038318206408178,0.99967327383196658
1413393886764692224,-0.90841131215766246,0.46607552678915776,1.439907214985912,-0.019377530492035045,0.00083558869652721303,0.016536523906055738,0.99967512546860193
1413393886774727936,-0.90851431172830321,0.46588557047333767,1.4398752778799626,-0.019560971921852941,0.00022044408212618769,0.015804699900140957,0.99968371560356306
1413393886784885504,-0.90843378729580937,0.46602096129742387,1.4399176339246862,-0.019496871315998358,0.00074252152533042044,0.016366794522589923,0.99967567175945971
1413393886795004416,-0.90851167304267799,0.46585463985884085,1.4398103256103949,-0.019640578054097389,-0.00018546270591452164,0.015415112461418246,0.99968824520701827
1413393886804768256,-0.90842711057468462,0.46606193419833314,1.439876367428542,-0.019428554744976765,0.00056297229897579119,0.016433047838946013,0.99967603215313461
1413393886814586624,-0.90849337360607629,0.46594856033501475,1.4398712102420761,-0.019206097010582075,0.00048345474902597587,0.015936213888130431,0.99968841605574155
1413393886824496384,-0.90841808723354345,0.46604975177529046,1.439909615474676,-0.019319649032316658,0.00085600927677164306,0.016625917694731582,0.99967474573993031
1413393886834619392,-0.90851908926488556,0.46603515418463032,1.4398725308100178,-0.018560892257296124,0.00020527922055134178,0.01589907719524547,0.99970129062805269
1413393886844655872,-0.90842671358317184,0.46604787683246546,1.439842977488498,-0.019421314551673896,0.000302988514881544,0.016126484016302258,0.99968127783424887
1413393886854665216,-0.90848293554902548,0.46580995968113037,1.4397363914979184,-0.020302578588946119,-0.0008168520048636664,0.015426224761062445,0.99967453185777566
1413393886864709888,-0.90845782602745107,0.4660099616732265,1.4399277337755676,-0.019021708948554452,0.00084168940868197201,0.016631494328011909,0.99968037869312665
1413393886874868480,-0.9083151447900869,0.46623227101004766,1.4399250686869278,-0.019571949940452811,0.0014659442594443107,0.01699987189101795,0.99966284023096785
1413393886884660480,-0.9085047526302048,0.46588502921284825,1.440038505026016,-0.01834305459053942,0.0016667568936775004,0.017992706696578514,0.99966845342617305
1413393886894694656,-0.90840134236278458,0.46624679894618248,1.4399287156652396,-0.018930218265362671,0.0012002698693665188,0.017183871672830482,0.9996724067128181
1413393886904560640,-0.90853647369803414,0.46600753539013179,1.4397946998819899,-0.019020205663772792,-0.00011672765609968269,0.015308035953833652,0.99970189666039855
1413393886914952448,-0.90847654739512063,0.46613141176617889,1.4399341213107886,-0.018431895042311179,0.0011146107155568443,0.016878868245845651,0.99968701436741769
1413393886924792832,-0.90849246205988166,0.46606761649250739,1.4397806111409837,-0.019527360824132669,-0.00012172279447010869,0.015077523407059193,0.99969562150222258
1413393886934848000,-0.90844451070453103,0.46606982114126227,1.4398979091016226,-0.019329075192755132,0.00065140051434988289,0.016418660183821317,0.99967814326778737
1413393886944684800,-0.90845686304148288,0.46601321294247056,1.4398860203313977,-0.019203517715227682,0.00057034687643180756,0.01616786114946064,0.99968470023185474
1413393886954734592,-0.90842522324826569,0.46604371732562033,1.4398894031067309,-0.019305599575792115,0.00064193695532959328,0.016479512595529357,0.99967760173296794
1413393886964545024,-0.90847314192406858,0.46592687093201196,1.4398919888998656,-0.019378544481271392,0.00057821269449284608,0.016536827202700766,0.99967528279433582
